"dvc_id","shop_no","ct_cd"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10904322","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10859843","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10892138","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10891012","JAPANESE"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10891012","JAPANESE"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10880752","JAPANESE"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10546426","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10714556","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10782099","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10782099","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10782099","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10623197","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10656641","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10859843","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10859843","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10782099","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10870760","KOREAN"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10859843","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10768829","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10428311","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10891012","JAPANESE"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10913794","JAPANESE"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10838343","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10900886","KOREAN"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10891012","JAPANESE"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10645871","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10820822","JOKBAL"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10892899","KOREAN"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10878965","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10843937","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10838343","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10656641","SNACK"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10820822","JOKBAL"
"OPUD1368B78D-9911-44E0-BAE0-3F10D16E1883","10623536","ZZIM_TANG"
"OPUD163F3181-BEB1-481C-B402-055A9F56A67C","10545528","SNACK"
"OPUD1DA3575F-7936-4B8B-A5BA-D93953052A45","10874186","CHICKEN"
"OPUD1DA3575F-7936-4B8B-A5BA-D93953052A45","10769648","DOSIRAK"
"OPUD1DA3575F-7936-4B8B-A5BA-D93953052A45","10880293","CAFE"
"OPUD1DA3575F-7936-4B8B-A5BA-D93953052A45","10752066","CHICKEN"
"OPUD1DA3575F-7936-4B8B-A5BA-D93953052A45","10758311","CAFE"
"OPUD1DA3575F-7936-4B8B-A5BA-D93953052A45","10698551","CAFE"
"OPUD1DA3575F-7936-4B8B-A5BA-D93953052A45","10792941","CAFE"
"OPUD1DA3575F-7936-4B8B-A5BA-D93953052A45","10924448","CAFE"
"OPUD1DA3575F-7936-4B8B-A5BA-D93953052A45","10874186","CHICKEN"
"OPUD1DA3575F-7936-4B8B-A5BA-D93953052A45","10891115","CAFE"
"OPUD1DA3575F-7936-4B8B-A5BA-D93953052A45","10874186","CHICKEN"
"OPUD1DA3575F-7936-4B8B-A5BA-D93953052A45","10874186","CHICKEN"
"OPUD1DA3575F-7936-4B8B-A5BA-D93953052A45","10891115","CAFE"
"OPUD1F1A442D-24AF-4A8E-BEC3-4C481D8E659E","10817985","FASTFOOD"
"OPUD1F1A442D-24AF-4A8E-BEC3-4C481D8E659E","10763068","CHICKEN"
"OPUD229d512423ef1ae6","10914371","CHICKEN"
"OPUD229d512423ef1ae6","10914371","CHICKEN"
"OPUD229d512423ef1ae6","10914371","CHICKEN"
"OPUD229d512423ef1ae6","10894091","CHICKEN"
"OPUD229d512423ef1ae6","10914371","CHICKEN"
"OPUD254453f4d3ea74fce536b0619b75ce314109c28d","10799231","KOREAN"
"OPUD254453f4d3ea74fce536b0619b75ce314109c28d","10799231","KOREAN"
"OPUD2898f6c7071f4847","10845694","CHINESE"
"OPUD2898f6c7071f4847","10849713","CHINESE"
"OPUD2898f6c7071f4847","10845694","CHINESE"
"OPUD2898f6c7071f4847","10392451","CHINESE"
"OPUD2AC6FFFA-611D-44AD-BF2D-51DA52FC0A34","10723804","DOSIRAK"
"OPUD2AC6FFFA-611D-44AD-BF2D-51DA52FC0A34","10851899","CHINESE"
"OPUD2D44091B-E047-4A29-9898-859F65668CE1","10439963","CHICKEN"
"OPUD2D44091B-E047-4A29-9898-859F65668CE1","10439963","CHICKEN"
"OPUD2c71eb1308a3bb7b","10667030","FASTFOOD"
"OPUD2c71eb1308a3bb7b","10734363","FASTFOOD"
"OPUD2c71eb1308a3bb7b","10667030","FASTFOOD"
"OPUD2c71eb1308a3bb7b","10741660","FASTFOOD"
"OPUD2c71eb1308a3bb7b","10667030","FASTFOOD"
"OPUD2c71eb1308a3bb7b","10667030","FASTFOOD"
"OPUD3C8EDF66-71A0-4324-86D6-F515126E1DC5","10513224","SNACK"
"OPUD3C8EDF66-71A0-4324-86D6-F515126E1DC5","10891581","SNACK"
"OPUD3C8EDF66-71A0-4324-86D6-F515126E1DC5","10636203","SNACK"
"OPUD3C8EDF66-71A0-4324-86D6-F515126E1DC5","10877031","JAPANESE"
"OPUD3C8EDF66-71A0-4324-86D6-F515126E1DC5","10636203","SNACK"
"OPUD3C8EDF66-71A0-4324-86D6-F515126E1DC5","10877031","JAPANESE"
"OPUD3a311fcb3fac3998","10722943","SNACK"
"OPUD3a311fcb3fac3998","10917386","CHINESE"
"OPUD3a311fcb3fac3998","10847042","PIZZA"
"OPUD3a311fcb3fac3998","10908141","KOREAN"
"OPUD3a311fcb3fac3998","10921966","KOREAN"
"OPUD3a311fcb3fac3998","10844939","CHICKEN"
"OPUD3a311fcb3fac3998","10905323","JAPANESE"
"OPUD3a311fcb3fac3998","10739307","FASTFOOD"
"OPUD3a311fcb3fac3998","10847042","PIZZA"
"OPUD3a311fcb3fac3998","10844939","CHICKEN"
"OPUD3a311fcb3fac3998","10847042","PIZZA"
"OPUD3a311fcb3fac3998","10881919","FASTFOOD"
"OPUD3a311fcb3fac3998","10758918","FASTFOOD"
"OPUD3a311fcb3fac3998","10591636","CHICKEN"
"OPUD3a311fcb3fac3998","10859483","PIZZA"
"OPUD3a311fcb3fac3998","10921966","KOREAN"
"OPUD3a311fcb3fac3998","10758918","FASTFOOD"
"OPUD3a311fcb3fac3998","10876348","JAPANESE"
"OPUD3a311fcb3fac3998","10547245","PIZZA"
"OPUD3a311fcb3fac3998","10802097","JAPANESE"
"OPUD3a311fcb3fac3998","10847042","PIZZA"
"OPUD3a311fcb3fac3998","10847042","PIZZA"
"OPUD40bdd8bd80c6e6ce","10922421","PIZZA"
"OPUD4515bf7c1c866d9a","10521752","JOKBAL"
"OPUD4515bf7c1c866d9a","10831093","JOKBAL"
"OPUD4515bf7c1c866d9a","10682152","JOKBAL"
"OPUD4515bf7c1c866d9a","10682152","JOKBAL"
"OPUD4515bf7c1c866d9a","10712704","JOKBAL"
"OPUD4515bf7c1c866d9a","10905999","JOKBAL"
"OPUD4515bf7c1c866d9a","10712704","JOKBAL"
"OPUD4515bf7c1c866d9a","10898634","JOKBAL"
"OPUD4B92B00C-AEA5-47EA-9511-E82B17DF85A7","10505627","PIZZA"
"OPUD4B92B00C-AEA5-47EA-9511-E82B17DF85A7","10892540","CAFE"
"OPUD4B92B00C-AEA5-47EA-9511-E82B17DF85A7","10783587","KOREAN"
"OPUD4B92B00C-AEA5-47EA-9511-E82B17DF85A7","10703091","PIZZA"
"OPUD4B92B00C-AEA5-47EA-9511-E82B17DF85A7","10825849","PIZZA"
"OPUD4B92B00C-AEA5-47EA-9511-E82B17DF85A7","10765296","PIZZA"
"OPUD4B92B00C-AEA5-47EA-9511-E82B17DF85A7","10786941","KOREAN"
"OPUD4B92B00C-AEA5-47EA-9511-E82B17DF85A7","10875542","KOREAN"
"OPUD4B92B00C-AEA5-47EA-9511-E82B17DF85A7","10761577","KOREAN"
"OPUD4B92B00C-AEA5-47EA-9511-E82B17DF85A7","10709026","KOREAN"
"OPUD4B92B00C-AEA5-47EA-9511-E82B17DF85A7","10626098","KOREAN"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10883686","KOREAN"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10433172","KOREAN"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10885366","KOREAN"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10806057","ZZIM_TANG"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10769318","NIGHTSNACK"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10433172","KOREAN"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10913161","KOREAN"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10429467","KOREAN"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10785296","KOREAN"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10741195","KOREAN"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10896467","KOREAN"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10810019","ZZIM_TANG"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10702321","KOREAN"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10785296","KOREAN"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10883686","KOREAN"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10810019","ZZIM_TANG"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10883686","KOREAN"
"OPUD4E884BC9-6A3A-41C1-AF6D-25FFA09755E3","10433172","KOREAN"
"OPUD4be5cf7cb797b6df","10771167","CHICKEN"
"OPUD4d86167946e956b2","10819556","CHICKEN"
"OPUD4d86167946e956b2","10819556","CHICKEN"
"OPUD50673577981f8de9","10604730","CHICKEN"
"OPUD50673577981f8de9","10861051","FASTFOOD"
"OPUD50673577981f8de9","10591723","CHICKEN"
"OPUD50673577981f8de9","10838774","FASTFOOD"
"OPUD50673577981f8de9","10622095","CHICKEN"
"OPUD50673577981f8de9","10893934","FASTFOOD"
"OPUD50673577981f8de9","10062505","FASTFOOD"
"OPUD50673577981f8de9","10551963","CHICKEN"
"OPUD50673577981f8de9","10803846","CHICKEN"
"OPUD50673577981f8de9","10591723","CHICKEN"
"OPUD50673577981f8de9","10908564","CHICKEN"
"OPUD50673577981f8de9","10510480","CHICKEN"
"OPUD50673577981f8de9","10909520","FASTFOOD"
"OPUD50673577981f8de9","10853368","CHICKEN"
"OPUD50673577981f8de9","10043358","CHICKEN"
"OPUD50673577981f8de9","10725031","CHICKEN"
"OPUD50673577981f8de9","10604730","CHICKEN"
"OPUD50673577981f8de9","10632283","NIGHTSNACK"
"OPUD50673577981f8de9","10591856","FASTFOOD"
"OPUD50673577981f8de9","10893934","FASTFOOD"
"OPUD50673577981f8de9","10812940","CHICKEN"
"OPUD50673577981f8de9","10898282","CHICKEN"
"OPUD50673577981f8de9","10748048","SNACK"
"OPUD50673577981f8de9","10820612","CHICKEN"
"OPUD50673577981f8de9","10654115","FASTFOOD"
"OPUD50673577981f8de9","10591723","CHICKEN"
"OPUD58647559-073D-4BE8-AE21-B74E998663B6","10578481","CHINESE"
"OPUD58647559-073D-4BE8-AE21-B74E998663B6","10899251","CHICKEN"
"OPUD5bfdd82186f86253","10906612","CHICKEN"
"OPUD5bfdd82186f86253","10906612","CHICKEN"
"OPUD64CF61B2-FBDC-4B3D-81E3-3D606BA16356","10553268","CHICKEN"
"OPUD660AEC94-5125-42AA-9D20-D907127EA5CE","10563575","PIZZA"
"OPUD660AEC94-5125-42AA-9D20-D907127EA5CE","10563575","PIZZA"
"OPUD660AEC94-5125-42AA-9D20-D907127EA5CE","10648834","PIZZA"
"OPUD660AEC94-5125-42AA-9D20-D907127EA5CE","10680748","PIZZA"
"OPUD660AEC94-5125-42AA-9D20-D907127EA5CE","10563575","PIZZA"
"OPUD660AEC94-5125-42AA-9D20-D907127EA5CE","10563575","PIZZA"
"OPUD660AEC94-5125-42AA-9D20-D907127EA5CE","10563575","PIZZA"
"OPUD660AEC94-5125-42AA-9D20-D907127EA5CE","10841897","PIZZA"
"OPUD66827592-D779-4747-BF2E-85A812D920E3","10773986","JOKBAL"
"OPUD66827592-D779-4747-BF2E-85A812D920E3","10773986","JOKBAL"
"OPUD66827592-D779-4747-BF2E-85A812D920E3","10773986","JOKBAL"
"OPUD66827592-D779-4747-BF2E-85A812D920E3","10883389","JOKBAL"
"OPUD66827592-D779-4747-BF2E-85A812D920E3","10723961","JOKBAL"
"OPUD66827592-D779-4747-BF2E-85A812D920E3","10764075","JOKBAL"
"OPUD66827592-D779-4747-BF2E-85A812D920E3","10773986","JOKBAL"
"OPUD747D7029-6E87-4453-A75B-283CC95D6B17","10434693","CHICKEN"
"OPUD77d6ab0959e82c6e","10422269","CHICKEN"
"OPUD8658BB69-CAE8-46F8-AE94-AFFE77F363B3","10880995","SNACK"
"OPUD8658BB69-CAE8-46F8-AE94-AFFE77F363B3","10902235","SNACK"
"OPUD8658BB69-CAE8-46F8-AE94-AFFE77F363B3","10741990","SNACK"
"OPUD8658BB69-CAE8-46F8-AE94-AFFE77F363B3","10741990","SNACK"
"OPUD8658BB69-CAE8-46F8-AE94-AFFE77F363B3","10800805","SNACK"
"OPUD90e09b46641fbcb4","10762199","PIZZA"
"OPUD941875B1-524B-4504-96B9-77878BC20D2F","10777022","CHICKEN"
"OPUDAA6C755A-DF64-40FF-BD65-74BD67DB62C9","10898421","SNACK"
"OPUDB7EDE806-C5A4-4DA7-889F-EC97C0B3960A","10847913","JAPANESE"
"OPUDB7EDE806-C5A4-4DA7-889F-EC97C0B3960A","10902219","JAPANESE"
"OPUDD35154AB-0EF7-4D9B-A660-CF5124D430DC","10021214","CHICKEN"
"OPUDD569D380-12EE-4C7D-9337-5EAF9AC3839B","10469511","CHICKEN"
"OPUDD910CFBA-A4D1-4C9F-AC2B-3C1C3889E8EC","10747332","DOSIRAK"
"OPUDD910CFBA-A4D1-4C9F-AC2B-3C1C3889E8EC","10699666","DOSIRAK"
"OPUDD9159DC2-2B64-4738-A135-969EB0DA1015","10558720","CHINESE"
"OPUDD9159DC2-2B64-4738-A135-969EB0DA1015","10829220","KOREAN"
"OPUDD9159DC2-2B64-4738-A135-969EB0DA1015","10807322","JAPANESE"
"OPUDD9159DC2-2B64-4738-A135-969EB0DA1015","10671898","KOREAN"
"OPUDD9159DC2-2B64-4738-A135-969EB0DA1015","10839074","SNACK"
"OPUDD9159DC2-2B64-4738-A135-969EB0DA1015","10558720","CHINESE"
"OPUDD9159DC2-2B64-4738-A135-969EB0DA1015","10807322","JAPANESE"
"OPUDD9159DC2-2B64-4738-A135-969EB0DA1015","10814415","FASTFOOD"
"OPUDD9159DC2-2B64-4738-A135-969EB0DA1015","10832204","SNACK"
"OPUDD9159DC2-2B64-4738-A135-969EB0DA1015","10670977","CHICKEN"
"OPUDDBEC34D4-BA30-4432-BADA-8DE8803F5107","10808508","SNACK"
"OPUDDBEC34D4-BA30-4432-BADA-8DE8803F5107","10808508","SNACK"
"OPUDDBEC34D4-BA30-4432-BADA-8DE8803F5107","10808508","SNACK"
"OPUDF5DB706D-E75D-4C34-A8D7-E81CC97ED52C","10769633","KOREAN"
"OPUDF5DB706D-E75D-4C34-A8D7-E81CC97ED52C","10680799","JAPANESE"
"OPUDF5DB706D-E75D-4C34-A8D7-E81CC97ED52C","10817511","JAPANESE"
"OPUDF5DB706D-E75D-4C34-A8D7-E81CC97ED52C","10680799","JAPANESE"
"OPUDF5DB706D-E75D-4C34-A8D7-E81CC97ED52C","10908015","JAPANESE"
"OPUDF5DB706D-E75D-4C34-A8D7-E81CC97ED52C","10867388","JAPANESE"
"OPUDF5DB706D-E75D-4C34-A8D7-E81CC97ED52C","10821129","JAPANESE"
"OPUDF5DFC0CB-F40E-413B-82F4-F1A2C4A8E4E8","10914451","SNACK"
"OPUDF5DFC0CB-F40E-413B-82F4-F1A2C4A8E4E8","10793227","SNACK"
"OPUDF5DFC0CB-F40E-413B-82F4-F1A2C4A8E4E8","10897241","SNACK"
"OPUDF76C009F-0C05-46F8-AD78-16D522167C61","10442227","KOREAN"
"OPUDF76C009F-0C05-46F8-AD78-16D522167C61","10405382","CHICKEN"
"OPUDF76C009F-0C05-46F8-AD78-16D522167C61","10417300","CHICKEN"
"OPUDF76C009F-0C05-46F8-AD78-16D522167C61","10417300","CHICKEN"
"OPUDF76C009F-0C05-46F8-AD78-16D522167C61","10442227","KOREAN"
"OPUDF76C009F-0C05-46F8-AD78-16D522167C61","10683818","KOREAN"
"OPUDF76C009F-0C05-46F8-AD78-16D522167C61","10644004","JAPANESE"
"OPUDa1817d6eb494aa56","10062465","FASTFOOD"
"OPUDc4e20be752144339","10595450","CHICKEN"
"OPUDc4e20be752144339","10855296","CHICKEN"
"OPUDe096e8b10f5ba239","10426869","CHINESE"
"OPUDe096e8b10f5ba239","10572958","CHINESE"
"OPUDe096e8b10f5ba239","10461130","SNACK"
"OPUDe096e8b10f5ba239","10795356","CHICKEN"
"OPUDe096e8b10f5ba239","10795356","CHICKEN"
"OPUDe096e8b10f5ba239","10665406","SNACK"
"OPUDe096e8b10f5ba239","10915522","CHICKEN"
"OPUDe096e8b10f5ba239","10854447","FASTFOOD"
"OPUDe096e8b10f5ba239","10560127","SNACK"
"OPUD010833b8572d00dd","10726003","CAFE"
"OPUD0767dd649c27c981","10643629","FASTFOOD"
"OPUD09270bc81d69478d","10895250","DOSIRAK"
"OPUD09270bc81d69478d","10895250","DOSIRAK"
"OPUD09270bc81d69478d","10768218","DOSIRAK"
"OPUD09270bc81d69478d","10695357","KOREAN"
"OPUD09270bc81d69478d","10825121","DOSIRAK"
"OPUD09270bc81d69478d","10898522","JAPANESE"
"OPUD09b0ebefa7e6bd80","10470521","CHICKEN"
"OPUD09b0ebefa7e6bd80","10470521","CHICKEN"
"OPUD09b0ebefa7e6bd80","10880616","CHINESE"
"OPUD0D04FD15-18C3-4F3A-8581-4BAA927A82AD","10024643","CHICKEN"
"OPUD0D04FD15-18C3-4F3A-8581-4BAA927A82AD","10024643","CHICKEN"
"OPUD0D04FD15-18C3-4F3A-8581-4BAA927A82AD","10728289","CHICKEN"
"OPUD0D04FD15-18C3-4F3A-8581-4BAA927A82AD","10024643","CHICKEN"
"OPUD0D04FD15-18C3-4F3A-8581-4BAA927A82AD","10024643","CHICKEN"
"OPUD0D04FD15-18C3-4F3A-8581-4BAA927A82AD","10784443","CHICKEN"
"OPUD0f09c0db4854da0b","10856178","SNACK"
"OPUD13490aacc73d6edc","10743512","SNACK"
"OPUD13490aacc73d6edc","10920278","SNACK"
"OPUD13490aacc73d6edc","10920278","SNACK"
"OPUD13490aacc73d6edc","10743512","SNACK"
"OPUD13490aacc73d6edc","10743512","SNACK"
"OPUD13490aacc73d6edc","10920278","SNACK"
"OPUD13490aacc73d6edc","10920278","SNACK"
"OPUD13490aacc73d6edc","10920278","SNACK"
"OPUD187427044d2bd98e","10812204","PIZZA"
"OPUD187427044d2bd98e","10691609","PIZZA"
"OPUD187427044d2bd98e","10812204","PIZZA"
"OPUD187427044d2bd98e","10832648","PIZZA"
"OPUD187427044d2bd98e","10786297","PIZZA"
"OPUD187427044d2bd98e","10691609","PIZZA"
"OPUD187427044d2bd98e","10691609","PIZZA"
"OPUD187427044d2bd98e","10661053","PIZZA"
"OPUD187427044d2bd98e","10812204","PIZZA"
"OPUD187427044d2bd98e","10898418","PIZZA"
"OPUD187427044d2bd98e","10812204","PIZZA"
"OPUD187427044d2bd98e","10691609","PIZZA"
"OPUD187427044d2bd98e","10661053","PIZZA"
"OPUD187427044d2bd98e","10632167","PIZZA"
"OPUD187427044d2bd98e","10898418","PIZZA"
"OPUD187427044d2bd98e","10812204","PIZZA"
"OPUD187427044d2bd98e","10691609","PIZZA"
"OPUD187427044d2bd98e","10632167","PIZZA"
"OPUD187427044d2bd98e","10786297","PIZZA"
"OPUD187427044d2bd98e","10786297","PIZZA"
"OPUD187427044d2bd98e","10812204","PIZZA"
"OPUD187427044d2bd98e","10898418","PIZZA"
"OPUD187427044d2bd98e","10725495","PIZZA"
"OPUD187427044d2bd98e","10691609","PIZZA"
"OPUD187427044d2bd98e","10649663","PIZZA"
"OPUD187427044d2bd98e","10832648","PIZZA"
"OPUD187427044d2bd98e","10898418","PIZZA"
"OPUD187427044d2bd98e","10665756","PIZZA"
"OPUD187427044d2bd98e","10898418","PIZZA"
"OPUD187427044d2bd98e","10665756","PIZZA"
"OPUD187427044d2bd98e","10832648","PIZZA"
"OPUD187427044d2bd98e","10812204","PIZZA"
"OPUD187427044d2bd98e","10925450","PIZZA"
"OPUD187427044d2bd98e","10925450","PIZZA"
"OPUD187427044d2bd98e","10898418","PIZZA"
"OPUD187427044d2bd98e","10832648","PIZZA"
"OPUD187427044d2bd98e","10832648","PIZZA"
"OPUD187427044d2bd98e","10665756","PIZZA"
"OPUD187427044d2bd98e","10632167","PIZZA"
"OPUD187427044d2bd98e","10812204","PIZZA"
"OPUD187427044d2bd98e","10786297","PIZZA"
"OPUD187427044d2bd98e","10691609","PIZZA"
"OPUD187427044d2bd98e","10786297","PIZZA"
"OPUD187427044d2bd98e","10649663","PIZZA"
"OPUD187427044d2bd98e","10786297","PIZZA"
"OPUD187427044d2bd98e","10786297","PIZZA"
"OPUD187427044d2bd98e","10812204","PIZZA"
"OPUD187427044d2bd98e","10832648","PIZZA"
"OPUD187427044d2bd98e","10898418","PIZZA"
"OPUD187427044d2bd98e","10832648","PIZZA"
"OPUD187427044d2bd98e","10632167","PIZZA"
"OPUD187427044d2bd98e","10898418","PIZZA"
"OPUD187427044d2bd98e","10632167","PIZZA"
"OPUD187427044d2bd98e","10803150","PIZZA"
"OPUD187427044d2bd98e","10832648","PIZZA"
"OPUD187427044d2bd98e","10786297","PIZZA"
"OPUD187427044d2bd98e","10691609","PIZZA"
"OPUD187427044d2bd98e","10898418","PIZZA"
"OPUD187427044d2bd98e","10665756","PIZZA"
"OPUD187427044d2bd98e","10632167","PIZZA"
"OPUD187427044d2bd98e","10832648","PIZZA"
"OPUD187427044d2bd98e","10832648","PIZZA"
"OPUD187427044d2bd98e","10786297","PIZZA"
"OPUD187427044d2bd98e","10649663","PIZZA"
"OPUD187427044d2bd98e","10898418","PIZZA"
"OPUD1A626CA0-1724-49FA-96D4-4A1AF35C3FE1","10675687","CHINESE"
"OPUD24F1D7BB-EA9A-4F2B-B678-F449B3B5F19E","10660128","KOREAN"
"OPUD24F1D7BB-EA9A-4F2B-B678-F449B3B5F19E","10696655","KOREAN"
"OPUD24F1D7BB-EA9A-4F2B-B678-F449B3B5F19E","10754700","KOREAN"
"OPUD2c5fdecdb4ea49ac","10757192","CHINESE"
"OPUD2c5fdecdb4ea49ac","10014138","CHINESE"
"OPUD2c5fdecdb4ea49ac","10014138","CHINESE"
"OPUD2c5fdecdb4ea49ac","10757196","CHINESE"
"OPUD2c5fdecdb4ea49ac","10819619","CHINESE"
"OPUD2c5fdecdb4ea49ac","10868154","CHINESE"
"OPUD2c5fdecdb4ea49ac","10014138","CHINESE"
"OPUD2c5fdecdb4ea49ac","10757196","CHINESE"
"OPUD2c5fdecdb4ea49ac","10757192","CHINESE"
"OPUD2c5fdecdb4ea49ac","10757196","CHINESE"
"OPUD2c5fdecdb4ea49ac","10014138","CHINESE"
"OPUD2c5fdecdb4ea49ac","10757192","CHINESE"
"OPUD2c5fdecdb4ea49ac","10757192","CHINESE"
"OPUD2c5fdecdb4ea49ac","10748776","CHINESE"
"OPUD3E0FEB19-2E5A-4DC2-911C-78DD811BB3CE","10870541","SNACK"
"OPUD3E0FEB19-2E5A-4DC2-911C-78DD811BB3CE","10677482","SNACK"
"OPUD3E0FEB19-2E5A-4DC2-911C-78DD811BB3CE","10700262","SNACK"
"OPUD3E0FEB19-2E5A-4DC2-911C-78DD811BB3CE","10420273","SNACK"
"OPUD3E0FEB19-2E5A-4DC2-911C-78DD811BB3CE","10801136","SNACK"
"OPUD3E0FEB19-2E5A-4DC2-911C-78DD811BB3CE","10782299","SNACK"
"OPUD3E0FEB19-2E5A-4DC2-911C-78DD811BB3CE","10801136","SNACK"
"OPUD3E0FEB19-2E5A-4DC2-911C-78DD811BB3CE","10883193","SNACK"
"OPUD3E0FEB19-2E5A-4DC2-911C-78DD811BB3CE","10870541","SNACK"
"OPUD3E0FEB19-2E5A-4DC2-911C-78DD811BB3CE","10765931","SNACK"
"OPUD3E0FEB19-2E5A-4DC2-911C-78DD811BB3CE","10810922","SNACK"
"OPUD3E0FEB19-2E5A-4DC2-911C-78DD811BB3CE","10868686","SNACK"
"OPUD3E0FEB19-2E5A-4DC2-911C-78DD811BB3CE","10873853","SNACK"
"OPUD3E0FEB19-2E5A-4DC2-911C-78DD811BB3CE","10692410","SNACK"
"OPUD3E0FEB19-2E5A-4DC2-911C-78DD811BB3CE","10766324","SNACK"
"OPUD44f6fe3abaa1a488","10655512","CHICKEN"
"OPUD44f6fe3abaa1a488","10826938","CHICKEN"
"OPUD44f6fe3abaa1a488","10899773","CHICKEN"
"OPUD44f6fe3abaa1a488","10597513","JOKBAL"
"OPUD44f6fe3abaa1a488","10719812","KOREAN"
"OPUD44f6fe3abaa1a488","10826938","CHICKEN"
"OPUD44f6fe3abaa1a488","10796048","CHICKEN"
"OPUD44f6fe3abaa1a488","10796048","CHICKEN"
"OPUD44f6fe3abaa1a488","10880363","SNACK"
"OPUD44f6fe3abaa1a488","10829374","CHICKEN"
"OPUD44f6fe3abaa1a488","10891326","KOREAN"
"OPUD44f6fe3abaa1a488","10655512","CHICKEN"
"OPUD44f6fe3abaa1a488","10655801","CHICKEN"
"OPUD44f6fe3abaa1a488","10811992","CHICKEN"
"OPUD44f6fe3abaa1a488","10906274","CHICKEN"
"OPUD44f6fe3abaa1a488","10907957","CHICKEN"
"OPUD44f6fe3abaa1a488","10745984","FASTFOOD"
"OPUD44f6fe3abaa1a488","10817758","JAPANESE"
"OPUD44f6fe3abaa1a488","10805039","SNACK"
"OPUD44f6fe3abaa1a488","10741980","PIZZA"
"OPUD44f6fe3abaa1a488","10906274","CHICKEN"
"OPUD44f6fe3abaa1a488","10617358","CHICKEN"
"OPUD44f6fe3abaa1a488","10906274","CHICKEN"
"OPUD44f6fe3abaa1a488","10899763","SNACK"
"OPUD44f6fe3abaa1a488","10655512","CHICKEN"
"OPUD44f6fe3abaa1a488","10857454","KOREAN"
"OPUD44f6fe3abaa1a488","10895268","CHICKEN"
"OPUD44f6fe3abaa1a488","10577307","SNACK"
"OPUD44f6fe3abaa1a488","10901425","CAFE"
"OPUD44f6fe3abaa1a488","10906274","CHICKEN"
